NUM_OPER,MONTOCREDITO_log_est,MONTOCUOTA_log_est,SALDOCAPITAL_POR_VENCER_log_est,NUMERORENEGOCIACION_log_est,PLAZO_est,TASAINTERES_est,DIAS_MADURACION_est,DIAS_RESTANTES_est,PRODUCTO_COD_PROD_2_e,TIPOTASACOD_V_e,PERIOD_PAGO_OTROS_e
3790,-0.029671224,-0.014727432,-1.3766268,0.0,0.07107094,-0.086353585,-0.14725357,-0.023889696,-0.016472647,0.0,0.0
3798,0.027883718,0.0015937027,-1.392895,0.0,-0.029095145,-0.037107635,-0.15956761,-0.01337939,-0.02469866,0.0,0.0
3800,-0.0052092257,-0.0007350286,-1.4076924,0.0,-0.04806393,-0.028908348,-0.10331278,-0.011192008,-0.022152362,0.0,0.0
3806,0.028024687,0.0015937027,-1.4038438,0.0,-0.030311765,-0.024812704,-0.15911561,-0.012707113,-0.02609349,0.0,0.0
3808,0.02280653,-0.005510299,-1.4031122,0.0,-0.031561296,-0.024697552,-0.14726128,-0.013231316,-0.02469866,0.0,0.0
3810,0.028024687,0.0015937027,-1.4038438,0.0,-0.030311765,-0.024812704,-0.15911561,-0.012707113,-0.02609349,0.0,0.0
3817,-0.0049958853,-0.0007350286,-1.4075484,0.0,-0.047452737,-0.028908348,-0.103294626,-0.011192008,-0.023139069,0.0,0.0
3819,0.03176297,0.01004893,-1.4040462,0.0,-0.043495234,-0.030191127,-0.15264194,-0.01316764,-0.025535889,0.0,0.0
3838,-0.0046871933,-0.006548217,-1.396201,0.0,0.0072206995,-0.059831295,-0.1319496,-0.012031084,-0.02323832,0.0,0.0
3843,-0.013688045,0.002093562,-1.4146544,0.0,-0.045663867,-0.036913127,-0.08962399,-0.012826911,-0.015989307,0.0,0.0
3847,-0.0046871933,-0.006548217,-1.396201,0.0,0.0072206995,-0.059831295,-0.1319496,-0.012031084,-0.02323832,0.0,0.0
3848,-0.0039111627,-0.012189975,-1.3635117,0.0,0.0806244,-0.08271879,-0.19998991,-0.026419064,-0.015808068,0.0,0.0
3850,-0.0037539364,-0.0029223966,-1.4046068,0.0,-0.0387035,-0.04287429,-0.09622808,-0.012258724,-0.0259183,0.0,0.0
3864,0.033009134,0.0026846402,-1.3844199,0.0,0.0036811326,-0.039397284,-0.2080845,-0.011883488,-0.02285591,0.0,0.0
3869,0.098721035,-0.006039253,-1.3729037,0.0,0.009483835,-0.04494572,-0.26698646,-0.02159207,-0.023003668,0.0,0.0
3870,-0.0037539364,-0.0029223966,-1.4046068,0.0,-0.0387035,-0.04287429,-0.09622808,-0.012258724,-0.0259183,0.0,0.0
3887,-0.029671224,-0.014727432,-1.3766268,0.0,0.07107094,-0.086353585,-0.14725357,-0.023889696,-0.016472647,0.0,0.0
3888,-0.005199657,-0.015272809,-1.3688937,0.0,0.056087084,-0.057543553,-0.18832661,-0.027150374,-0.01762452,0.0,0.0
3892,-0.003288071,-0.0029969234,1.7164414,0.0,-0.0033926147,-0.0153409345,-0.046942625,-0.0013145,-0.006768234,0.0,0.0
3893,-0.015316665,-0.0060498263,-1.4112271,0.0,-0.023977669,-0.044707246,-0.093498275,-0.015895238,-0.016594006,0.0,0.0
3894,-0.0039111627,-0.012189975,-1.3635117,0.0,0.0806244,-0.08271879,-0.19998991,-0.026419064,-0.015808068,0.0,0.0
3895,0.033009134,0.0026846402,-1.3844199,0.0,0.0036811326,-0.039397284,-0.2080845,-0.011883488,-0.02285591,0.0,0.0
3897,0.02793195,-0.0044193617,-1.394637,0.0,0.0012149822,-0.026987202,-0.19577819,-0.011735414,-0.02285591,0.0,0.0
3900,0.024908576,-0.0064216577,-1.3936632,0.0,0.014120512,-0.042647023,-0.1891028,-0.011604683,-0.02285591,0.0,0.0
3901,-0.01021386,-0.006654859,-1.4018534,0.0,-0.018404901,-0.04521312,-0.10951819,-0.012169319,-0.02323832,0.0,0.0
3902,-0.021701353,-0.0060498263,-1.4073714,0.0,-0.0039283726,-0.0477004,-0.10949184,-0.0144288875,-0.016594006,0.0,0.0
3917,0.0333041,0.009489527,-1.3819289,0.0,0.0021316481,-0.038185712,-0.21766166,-0.011559253,-0.02285591,0.0,0.0
3919,-0.005199657,-0.015503839,-1.3692877,0.0,0.054102965,-0.058058236,-0.18676469,-0.025588453,-0.01762452,0.0,0.0
3933,0.024560092,0.0019741296,-1.3950406,0.0,-0.037341617,-0.039655082,-0.14314981,-0.012929491,-0.025683647,0.0,0.0
3934,0.015915051,-0.011057439,-1.4285662,0.0,-0.03533118,-0.028513255,-0.10825327,-0.005067139,-0.026392523,0.0,0.0
3936,0.018622126,-0.009207212,-1.333015,0.0,0.02054204,-0.068356335,-0.10274449,0.016388824,-0.02319054,0.0,0.0
3947,-0.0038291712,-0.006654859,-1.4057093,0.0,-0.038454194,-0.042219963,-0.093524635,-0.013635669,-0.02323832,0.0,0.0
3948,-0.0052092257,-0.0007350286,-1.4076924,0.0,-0.04806393,-0.028908348,-0.10331278,-0.011192008,-0.022152362,0.0,0.0
3954,-0.00621638,0.016296132,-1.3556113,0.0,0.09889997,-0.1354582,-0.19976717,-0.02625917,-0.015808068,0.0,0.0
3966,-0.01021386,-0.007520761,-1.4015152,0.0,-0.01720971,-0.04502223,-0.1103841,-0.012161817,-0.02323832,0.0,0.0
3973,0.015915051,-0.011057439,-1.4285662,0.0,-0.03533118,-0.028513255,-0.10825327,-0.005067139,-0.026392523,0.0,0.0
3975,0.02149629,0.0038393824,-1.419328,0.0,-0.038359597,-0.023562148,-0.15927279,0.018080663,-0.025724422,0.0,0.0
3978,-0.0039111627,-0.012189975,-1.3635117,0.0,0.0806244,-0.08271879,-0.19998991,-0.026419064,-0.015808068,0.0,0.0
3979,0.0018596472,0.026022108,-1.3257,0.0,0.023449015,-0.072194524,-0.12769239,0.016490329,-0.023194756,0.0,0.0
3989,-0.0063400036,-0.0031512638,-1.4050817,0.0,-0.03764603,-0.042619232,-0.09533394,-0.014493469,-0.02260036,0.0,0.0
3990,-0.005199657,-0.015272809,-1.3688937,0.0,0.056087084,-0.057543553,-0.18832661,-0.027150374,-0.01762452,0.0,0.0
3992,0.058536433,-0.00022606476,-1.3921466,0.0,-0.06491161,-0.028616447,-0.15719603,-0.019506508,-0.02319938,0.0,0.0
3993,-0.029671224,-0.014516251,-1.3765982,0.0,0.07099097,-0.08643355,-0.14733355,-0.023889696,-0.016472647,0.0,0.0
4007,0.015915051,-0.011057439,-1.4285662,0.0,-0.03533118,-0.028513255,-0.10825327,-0.005067139,-0.026392523,0.0,0.0
4008,0.021333398,0.0108819455,-1.4141476,0.0,-0.048479967,-0.023767183,-0.16309018,0.020041902,-0.025602845,0.0,0.0
4009,-0.010409572,-0.007520761,-1.4014663,0.0,-0.01720971,-0.04502223,-0.110306546,-0.011896914,-0.023434032,0.0,0.0
4012,0.016124139,-0.011160444,-1.4249307,0.0,-0.036487732,-0.025792088,-0.1314658,0.01660649,-0.025724422,0.0,0.0
4024,-0.004111587,-0.006654859,-1.4056133,0.0,-0.03680146,-0.042219963,-0.09314809,-0.013635669,-0.02508107,0.0,0.0
4026,0.022652533,-0.005510299,-1.4031041,0.0,-0.030662363,-0.024697552,-0.14710428,-0.012746505,-0.02609349,0.0,0.0
4027,-0.0039111627,-0.012189975,-1.3635117,0.0,0.0806244,-0.08271879,-0.19998991,-0.026419064,-0.015808068,0.0,0.0
4029,-0.005898839,-0.005565136,-1.4129921,0.0,-0.056371186,-0.030184759,-0.089073874,-0.010633351,-0.016546907,0.0,0.0
4035,0.022233022,0.0015937027,-1.3943477,0.0,-0.031096483,-0.038783286,-0.15048221,-0.01337939,-0.023003668,0.0,0.0
4036,-0.010409572,-0.007520761,-1.4014663,0.0,-0.01720971,-0.04502223,-0.110306546,-0.011896914,-0.023434032,0.0,0.0
4038,-0.009385091,-0.006785778,-1.3777782,0.0,0.0028064155,-0.03138639,-0.1530367,-0.026999779,-0.020474292,0.0,0.0
4048,0.006353697,0.001820435,-1.4056798,0.0,-0.04000727,-0.052454602,-0.1814108,0.074150756,-0.025602845,0.0,0.0
4052,-0.005898839,-0.005565136,-1.4121299,0.0,-0.056360442,-0.030184759,-0.089337945,-0.010633351,-0.017155854,0.0,0.0
4054,-0.005457019,-0.0007350286,-1.4072089,0.0,-0.04806393,-0.02901001,-0.10282929,-0.011809518,-0.022152362,0.0,0.0
4058,0.016285893,-0.011057439,-1.4283153,0.0,-0.03521988,-0.028513255,-0.10721058,-0.005067139,-0.02816828,0.0,0.0
4063,0.022981659,-0.005510299,-1.4028124,0.0,-0.03145,-0.024697552,-0.14614104,-0.012966411,-0.02667013,0.0,0.0
4064,0.027251152,0.0036571845,-1.3860435,0.0,0.002280977,-0.04128833,-0.19652978,-0.011618584,-0.024975138,0.0,0.0
4066,0.022981659,-0.005510299,-1.4028124,0.0,-0.03145,-0.024697552,-0.14614104,-0.012966411,-0.02667013,0.0,0.0
4069,0.003609888,-0.0011350055,-1.4068547,0.0,-0.039315596,-0.049680766,-0.17470664,0.07263267,-0.02738026,0.0,0.0
4070,0.0097914,-0.00015348627,1.7133418,0.0,-0.014269337,-0.013236089,-0.050453275,-0.0015134804,-0.0071102655,0.0,0.0
4076,-0.008618842,-0.0066768858,-1.3742961,0.0,-0.024411924,-0.039589126,-0.13692619,-0.013493367,-0.023253761,0.0,0.0
4077,-0.0036540423,-0.006654859,-1.4054095,0.0,-0.038342897,-0.042219963,-0.09240438,-0.013370764,-0.02520979,0.0,0.0
4078,-0.011070121,0.01181801,-1.2719725,0.0,-0.037087433,-0.09436856,-0.15667063,0.07254627,-0.024968902,0.0,0.0
4080,-0.0059891297,-0.0030320324,-1.407247,0.0,-0.04103132,-0.04298393,-0.09603995,-0.012581829,-0.01836077,0.0,0.0
4088,0.028395528,0.0015937027,-1.4035928,0.0,-0.030200468,-0.024812704,-0.15807292,-0.012707113,-0.027869247,0.0,0.0
4090,-0.0042147385,-0.0035107983,-1.4041741,0.0,-0.038481697,-0.04287429,-0.09509563,-0.012258724,-0.026656112,0.0,0.0
4095,-0.003383095,-0.0029223966,-1.4043559,0.0,-0.038592204,-0.04287429,-0.09518538,-0.012258724,-0.02769406,0.0,0.0
4100,-0.0026681714,-0.005455501,-1.4102179,0.0,-0.056447707,-0.02997346,-0.08877426,-0.008519405,-0.02520979,0.0,0.0
4105,-0.0059641907,-0.0030320324,-1.4066533,0.0,-0.0386692,-0.04298393,-0.09534101,-0.012581829,-0.022040498,0.0,0.0
4107,-0.009595891,-0.005988578,-1.3792359,0.0,-0.043982193,-0.027517699,-0.13016707,-0.012861498,-0.017917182,0.0,0.0
4110,0.023177372,-0.005510299,-1.4026495,0.0,-0.030577937,-0.024697552,-0.14590758,-0.013231316,-0.027869247,0.0,0.0
4111,-0.0053053163,-0.015272809,-1.3688558,0.0,0.055981424,-0.057543553,-0.18804759,-0.027150374,-0.01773018,0.0,0.0
4113,0.005559476,-0.025130244,-1.3951446,0.0,0.057942756,-0.058073446,-0.16368538,-0.028643606,-0.016749088,0.0,0.0
4117,0.0052174097,0.01791225,-1.3691881,0.0,0.017773695,-0.0686557,-0.17943704,-0.025956744,-0.020705473,0.0,0.0
4122,0.033184264,0.0026846402,-1.38412,0.0,0.0037924293,-0.039397284,-0.20696425,-0.011618584,-0.02482738,0.0,0.0
4125,-9.3883835e-05,-0.008885551,-1.364313,0.0,-0.04303047,-0.052058708,-0.16070193,0.05289997,-0.026941655,0.0,0.0
4134,-0.014041496,0.002093562,-1.414133,0.0,-0.045769528,-0.03701479,-0.08886148,-0.013444422,-0.016094968,0.0,0.0
4136,0.08774456,-0.0036083057,-1.3666922,0.0,-0.03862928,-0.039871287,-0.26000386,0.025277624,-0.02704765,0.0,0.0
4137,0.0013666779,0.02292469,-1.3955889,0.0,-0.010550989,-0.033167034,-0.14509204,4.2603642e-05,-0.02746686,0.0,0.0
4149,0.023023374,-0.005510299,-1.4028531,0.0,-0.030551067,-0.024697552,-0.14606157,-0.012746505,-0.027869247,0.0,0.0
4153,0.016285893,-0.011057439,-1.4283153,0.0,-0.03521988,-0.028513255,-0.10721058,-0.005067139,-0.02816828,0.0,0.0
4160,-0.021897266,-0.0060498263,-1.4071757,0.0,-0.003898561,-0.0477004,-0.108885795,-0.013906833,-0.017751824,0.0,0.0
4161,0.028058846,0.0015937027,-1.3925952,0.0,-0.028983848,-0.037107635,-0.15844736,-0.013114486,-0.02667013,0.0,0.0
4165,-0.029776884,-0.014516251,-1.3765603,0.0,0.07088531,-0.08643355,-0.14705452,-0.023889696,-0.016578307,0.0,0.0
4174,-0.010038731,-0.006654859,-1.4015535,0.0,-0.018293604,-0.04521312,-0.10839794,-0.011904416,-0.02520979,0.0,0.0
4183,-0.004016823,-0.012189975,-1.3634738,0.0,0.08051874,-0.08271879,-0.1997109,-0.026419064,-0.015913729,0.0,0.0
4191,-0.009252007,-0.0065285317,-1.3739609,0.0,-0.023453612,-0.039589126,-0.1375193,-0.013214602,-0.02374813,0.0,0.0
4194,0.03153229,0.00034413853,-1.3993722,0.0,-0.017130403,-0.027873268,-0.1885614,0.00090261124,-0.027107826,0.0,0.0
4198,0.023177372,-0.005510299,-1.4026495,0.0,-0.030577937,-0.024697552,-0.14590758,-0.013231316,-0.027869247,0.0,0.0
4205,0.016285893,-0.011057439,-1.4283153,0.0,-0.03521988,-0.028513255,-0.10721058,-0.005067139,-0.02816828,0.0,0.0
4210,0.016285893,-0.011057439,-1.4286475,0.0,-0.034126133,-0.028178224,-0.10611683,-0.0072575435,-0.02816828,0.0,0.0
4211,0.027251152,0.0015937027,-1.3866618,0.0,0.00029179198,-0.04177644,-0.19134119,-0.011648137,-0.024975138,0.0,0.0
4217,-0.010038731,-0.007520761,-1.3987677,0.0,-0.01696229,-0.04502223,-0.10509968,-0.011896914,-0.031957883,0.0,0.0
4219,-0.0073650843,-0.029132342,-1.3852268,0.0,0.07329458,-0.06172908,-0.19667386,-0.0016888978,-0.015402733,0.0,0.0
4222,0.03205815,0.0065858527,-1.3958911,0.0,-0.019992536,-0.031936727,-0.18334147,0.00041637575,-0.03516469,0.0,0.0
4223,0.030160887,0.0036571845,-1.3787725,0.0,0.019808926,-0.054206356,-0.20485093,-0.011487852,-0.03157547,0.0,0.0
4225,0.023662133,-0.009207212,-1.391321,0.0,-0.04349206,-0.032315087,-0.13184243,0.016388824,-0.034998525,0.0,0.0
4226,0.030160887,0.008578168,-1.3761859,0.0,0.018485136,-0.053142026,-0.21215796,-0.0114290295,-0.03157547,0.0,0.0
4230,-0.003383095,-0.0032996177,-1.4013522,0.0,-0.038108964,-0.042954262,-0.09015818,-0.012258724,-0.035750926,0.0,0.0
4239,-0.03248408,-0.014421911,-1.3773733,0.0,0.06866905,-0.08643355,-0.14068636,-0.023930995,-0.017262958,0.0,0.0
4252,-0.03996524,-0.022085544,-1.3587923,0.0,0.1760414,-0.09483153,-0.24173205,-0.02396266,-0.018596258,0.0,0.0
4255,0.01696936,-0.011057439,-1.4253967,0.0,-0.034508865,-0.028513255,-0.101204544,-0.005067139,-0.038487516,0.0,0.0
4256,-0.01633536,-0.005690291,-1.410197,0.0,-0.02010505,-0.044787217,-0.09054845,-0.015094419,-0.024508446,0.0,0.0
4259,-0.009355264,-0.007520761,-1.3984556,0.0,-0.01696229,-0.04502223,-0.1038327,-0.011896914,-0.03422025,0.0,0.0
4262,0.03386773,0.009489527,-1.3780329,0.0,0.0024275773,-0.038185712,-0.21140523,-0.011589315,-0.03383784,0.0,0.0
4264,-0.015821476,0.0041052564,-1.4053632,0.0,-0.046741392,-0.03388287,-0.11467101,0.0024773097,-0.017368725,0.0,0.0
4271,-0.0065365955,0.016296132,-1.3557546,0.0,0.09847679,-0.1354582,-0.19809012,-0.02625917,-0.016598377,0.0,0.0
4274,-0.0026649884,0.0004896387,-1.3966273,0.0,-0.036525592,-0.0725283,-0.17923653,0.10177392,-0.037511297,0.0,0.0
4278,-0.0029705756,-0.006654859,-1.4026496,0.0,-0.038206775,-0.042219963,-0.08697324,-0.013370764,-0.03422025,0.0,0.0
4282,-0.009705307,-0.006785778,-1.3781189,0.0,0.0023916445,-0.03138639,-0.15135121,-0.026999779,-0.021084104,0.0,0.0
4285,0.030586915,-0.0011699309,-1.391123,0.0,-0.03426901,-0.03766013,-0.14423683,-0.011205604,-0.03818848,0.0,0.0
4287,-0.0032529917,-0.006654859,-1.4023948,0.0,-0.035979148,-0.042219963,-0.0860218,-0.013370764,-0.037371777,0.0,0.0
4288,-0.0028057096,-0.0027713848,-1.3994553,0.0,-0.047708914,-0.025866425,-0.12095383,0.0038527255,-0.031557277,0.0,0.0
4294,0.01696936,-0.011057439,-1.4253967,0.0,-0.034508865,-0.028513255,-0.101204544,-0.005067139,-0.038487516,0.0,0.0
4295,0.024345601,-0.009207212,-1.4062554,0.0,-0.03697262,-0.029722553,-0.13671058,0.016388824,-0.037573595,0.0,0.0
4297,0.024911245,0.0045225336,-1.3785081,0.0,0.019925075,-0.054726973,-0.20306122,-0.00634303,-0.0339856,0.0,0.0
4299,0.028742313,0.009489527,-1.3851639,0.0,-0.026621778,-0.035192557,-0.16847457,-0.013055664,-0.036989365,0.0,0.0
4302,0.029078994,0.0015937027,-1.4006741,0.0,-0.029489452,-0.024812704,-0.15206689,-0.012707113,-0.03818848,0.0,0.0
4303,-0.01633536,-0.005690291,-1.410197,0.0,-0.02010505,-0.044787217,-0.09054845,-0.015094419,-0.024508446,0.0,0.0
4306,0.022097325,-0.001831908,-1.4016991,0.0,-0.039208494,-0.028281745,-0.15131417,0.022104051,-0.037573595,0.0,0.0
4311,0.02525675,-0.0011699309,-1.3927016,0.0,-0.03469115,-0.03933578,-0.13417195,-0.012116031,-0.03833624,0.0,0.0
4318,-0.0042313784,-0.012189975,-1.363655,0.0,0.080201216,-0.08271879,-0.19831286,-0.026419064,-0.016598377,0.0,0.0
4320,0.011458586,-0.012452767,-1.3999231,0.0,0.012211598,-0.030231213,-0.15535146,-0.029364008,-0.019387407,0.0,0.0
4329,-0.00084892265,-0.02971928,-1.3473021,0.0,0.08057933,-0.0566508,-0.22853704,-0.024721414,-0.016723897,0.0,0.0
4331,-0.05032194,-0.010118096,-1.3581972,0.0,0.13939896,-0.034484394,-0.27041548,-0.01847978,-0.020421924,0.0,0.0
4335,0.02370684,-0.005510299,-1.3999345,0.0,-0.02984005,-0.024697552,-0.14005554,-0.012746505,-0.03818848,0.0,0.0
4337,-0.031490095,-0.010958166,-1.3823777,0.0,0.06914074,-0.08617947,-0.14446124,-0.020335227,-0.017262958,0.0,0.0
4343,0.027125238,0.009856199,-1.4056418,0.0,-0.044514947,-0.028598404,-0.16281785,0.019290011,-0.037529066,0.0,0.0
4347,0.05884751,-0.001601631,-1.3846228,0.0,-0.0536392,-0.026786722,-0.1719978,-0.013774819,-0.033690635,0.0,0.0
4348,0.01696936,-0.011057439,-1.4253967,0.0,-0.034508865,-0.028513255,-0.101204544,-0.005067139,-0.038487516,0.0,0.0
4349,-0.012387215,0.002439715,-1.3905419,0.0,-0.046149958,-0.032891236,-0.11524066,-0.014250621,-0.018244065,0.0,0.0
4350,-0.009355264,-0.005789509,-1.3974845,0.0,-0.017692726,-0.044058084,-0.11190601,-0.0067595956,-0.03422025,0.0,0.0
4351,-0.012087471,0.002439715,-1.3906158,0.0,-0.046535227,-0.032891236,-0.115381,-0.014250621,-0.017944321,0.0,0.0
4352,-0.0065365955,0.017075457,-1.3556484,0.0,0.098555945,-0.13610311,-0.19825001,-0.026419064,-0.016598377,0.0,0.0
4353,0.027056871,0.0108819455,-1.4101522,0.0,-0.04729914,-0.026693862,-0.15896812,0.020041902,-0.037697837,0.0,0.0
4358,-0.005169124,-0.0034849711,-1.3668667,0.0,-0.032192796,-0.07169115,-0.20626357,0.09988135,-0.037043497,0.0,0.0
4360,-0.001318869,-0.02831512,-1.3241059,0.0,0.21095443,-0.10596853,-0.33294815,-0.024164867,-0.018057194,0.0,0.0
4361,-0.0026996282,-0.0035107983,-1.4010692,0.0,-0.038028996,-0.04287429,-0.088811226,-0.012258724,-0.038013294,0.0,0.0
4363,0.030586915,-0.0011699309,-1.391123,0.0,-0.03426901,-0.03766013,-0.14423683,-0.011205604,-0.03818848,0.0,0.0
4364,0.01696936,-0.011057439,-1.4253967,0.0,-0.034508865,-0.028513255,-0.101204544,-0.005067139,-0.038487516,0.0,0.0
4365,0.01696936,-0.011057439,-1.4253967,0.0,-0.034508865,-0.028513255,-0.101204544,-0.005067139,-0.038487516,0.0,0.0
4367,0.023860838,-0.005510299,-1.3896104,0.0,-0.027799876,-0.036992483,-0.13990153,-0.013123817,-0.03818848,0.0,0.0
4371,-0.0042313784,-0.012189975,-1.363655,0.0,0.080201216,-0.08271879,-0.19831286,-0.026419064,-0.016598377,0.0,0.0
4372,0.027947104,0.0045225336,-1.3819466,0.0,0.002784779,-0.040133297,-0.2001349,-0.006320055,-0.0339856,0.0,0.0
4375,-0.00934278,-0.0066554104,-1.3971183,0.0,-0.016594611,-0.043867197,-0.112868994,-0.0065983864,-0.03422025,0.0,0.0
4380,0.027947104,0.0045225336,-1.3819466,0.0,0.002784779,-0.040133297,-0.2001349,-0.006320055,-0.0339856,0.0,0.0
4381,0.029078994,0.0015937027,-1.3905538,0.0,-0.02742241,-0.037107635,-0.15206689,-0.012599614,-0.03818848,0.0,0.0
4382,-0.00084892265,-0.032296054,-1.3595179,0.0,0.07932334,-0.06413734,-0.20500188,-0.024721414,-0.016723897,0.0,0.0
4383,-0.029991439,-0.014727432,-1.3767704,0.0,0.07064776,-0.086353585,-0.1455765,-0.023889696,-0.017262958,0.0,0.0
4384,0.024399707,-0.009207212,-1.4183918,0.0,-0.028485933,-0.028703226,-0.14105615,0.01644293,-0.03782867,0.0,0.0
4385,-0.00934278,-0.005789509,-1.3974566,0.0,-0.017789803,-0.044058084,-0.11200309,-0.0066058883,-0.03422025,0.0,0.0
4386,0.016914131,-0.011057439,-1.4121783,0.0,0.036028057,-0.025597751,-0.16591337,-0.026992911,-0.03846863,0.0,0.0
4387,-0.029991439,-0.014516251,-1.3767416,0.0,0.070567794,-0.08643355,-0.14565648,-0.023889696,-0.017262958,0.0,0.0
4388,0.020526998,-0.011057439,-1.4143177,0.0,-0.03402022,-0.028513255,-0.116628855,-0.005067139,-0.03818848,0.0,0.0
4389,-0.0029580921,-0.005789509,-1.4013124,0.0,-0.037839096,-0.04106493,-0.09600953,-0.0080722375,-0.03422025,0.0,0.0
4390,-0.0016897421,-0.005455501,-1.4071878,0.0,-0.05596757,-0.02997346,-0.08311597,-0.0099507,-0.033925287,0.0,0.0
4391,0.024372455,0.0047499,-1.3949795,0.0,-0.046653014,-0.02602416,-0.1453688,-0.009672369,-0.033690635,0.0,0.0
4392,0.033880215,0.00879886,-1.3763382,0.0,0.0056453752,-0.037061214,-0.21944503,-0.008908189,-0.03383784,0.0,0.0
4393,0.027947104,0.0024590534,-1.382565,0.0,0.00079559395,-0.040621407,-0.19494633,-0.006349608,-0.0339856,0.0,0.0
4394,0.0020501444,0.02292469,-1.4175154,0.0,-0.014206767,-0.03214771,-0.14994675,4.2603642e-05,-0.038466975,0.0,0.0
4395,-0.0016897421,-0.005455501,-1.4071878,0.0,-0.05596757,-0.02997346,-0.08311597,-0.0099507,-0.033925287,0.0,0.0
4396,-0.001570829,0.003849984,-1.400667,0.0,-0.041619986,-0.046986606,-0.088065155,-0.013635669,-0.038570896,0.0,0.0
4397,0.0064572706,0.0012861169,-1.3907433,0.0,-0.03190452,-0.024809098,-0.19648643,0.05059946,-0.037230037,0.0,0.0
4398,-0.0055198716,-0.015503839,-1.3694311,0.0,0.053679787,-0.058058236,-0.18508762,-0.025588453,-0.018414829,0.0,0.0
4399,0.0017137248,0.032624666,-1.3863713,0.0,-0.023232993,-0.036643475,-0.15744866,-0.0003525007,-0.03785025,0.0,0.0
4403,-0.030114956,-0.00027303468,1.4942772,0.0,0.07698042,-0.026310178,0.085624054,0.009292808,0.026920713,0.0,0.0
4404,-0.031407896,-0.0100774765,1.5308908,0.0,0.06824061,-0.03512132,0.078360975,0.008590633,0.026920713,0.0,0.0
4405,-0.038663823,-0.00963337,-1.3687593,0.0,-0.042494453,-0.01706614,-0.05958492,0.013444972,0.09829639,0.0,0.0
4406,-0.014158083,0.00043177628,1.4440366,0.0,0.08549905,-0.018969908,0.09602131,0.01129682,0.032239404,0.0,0.0
4409,-0.028273819,-0.025196739,-1.37989,0.0,-0.19952805,-0.036068026,0.012999587,-0.010675756,0.04990705,0.0,0.0
4413,-0.016129998,-0.008737615,1.643249,0.0,-0.049052104,-0.00843239,0.046865184,-0.00034358673,0.02897865,0.0,0.0
4418,-0.016547779,-0.008923342,1.5424467,0.0,0.015566202,-0.0071364483,0.06435501,0.010292082,0.03634461,0.0,0.0
4424,-0.0073976107,-0.011773209,-1.3655537,0.0,-0.1972809,-0.06492734,-0.02746238,-0.011513872,0.069183335,0.0,0.0
4425,-0.056768198,-0.055536985,-1.37739,0.0,-0.1508569,-0.024212938,0.051311146,-0.009456983,0.052530363,0.0,0.0
4426,-0.013298264,-0.025196739,-1.3748231,0.0,-0.18520775,-0.03481579,-0.032350317,-0.017173193,0.066139564,0.0,0.0
4427,-0.06899809,-0.011751391,-1.362538,0.0,-0.095892034,-0.006547919,0.017042097,-0.03695255,0.045984417,0.0,0.0
4432,-0.017809732,-0.0074532824,1.5507466,0.0,0.01870989,-0.010048944,0.05580397,0.010330764,0.036117688,0.0,0.0
4435,-0.00844774,0.0036788261,1.6535051,0.0,-0.06499382,-0.0012514156,0.03294998,-0.0035459541,0.02450208,0.0,0.0
4436,-0.06351345,-0.05469864,-1.3090402,0.0,0.1346357,-0.10299831,0.13711974,0.045571722,0.08007091,0.0,0.0
4438,-0.016343962,0.02195062,1.4827062,0.0,0.03718933,-0.0039299666,0.057394464,0.02002466,0.037405647,0.0,0.0
4440,-0.026081523,0.0028175157,-1.3456808,0.0,-0.26682708,-0.0074158944,0.01258507,-0.010926304,0.051373467,0.0,0.0
4441,-0.008412985,-0.10657638,-1.2970524,0.0,-0.019607801,-0.083218284,0.07172011,0.0058477977,0.09946478,0.0,0.0
4448,-0.055806063,-0.05422121,-1.3615944,0.0,-0.15127334,-0.023879914,0.01765915,-0.008862128,0.06759754,0.0,0.0
4455,-0.063233025,-0.06116849,-1.3208903,0.0,0.062462617,-0.11829153,0.13052799,0.03181913,0.08019988,0.0,0.0
4460,-0.073892675,-0.0134801455,-1.111731,0.0,0.10172475,0.017793316,0.24839644,0.08513742,0.10459364,0.0,0.0
4462,-0.007676786,-0.011773209,-1.3429888,0.0,-0.20351394,-0.055755496,-0.028602937,-0.009027623,0.069183335,0.0,0.0
4463,-0.07395732,-0.013418858,-1.1117866,0.0,0.1019249,0.017793316,0.24805506,0.08533757,0.10459364,0.0,0.0
4484,-0.015300244,-0.005811276,1.6304969,0.0,-0.014704441,0.0012060541,0.025101798,-0.008640084,0.024048502,0.0,0.0
4486,-0.044134323,-0.07750633,-1.3078722,0.0,-0.0011567213,-0.031541117,0.05773854,0.015087386,0.052310124,0.0,0.0
4487,-0.07535116,-0.019278526,-1.3161507,0.0,-0.051597446,0.014804877,0.004510871,-0.047599185,0.046568137,0.0,0.0
4489,-0.013884525,-0.003522883,1.6703229,0.0,-0.054047912,-0.0047507524,0.019627253,-0.0005227368,0.023175739,0.0,0.0
4493,-0.0065845153,-0.008908765,-1.3733994,0.0,-0.08953928,-0.016696716,-0.10645702,-0.00043989212,0.08535084,0.0,0.0
4496,-0.05074484,-0.036611624,-1.223638,0.0,0.012879562,-0.09866503,0.111795425,0.003819405,0.053977344,0.0,0.0
4503,-0.026073117,0.005243851,-1.3531188,0.0,-0.2342978,-0.005269556,-0.015117411,-0.0066243513,0.045101717,0.0,0.0
